Latitude,Longitude,Sigs,YYYY-MM-DD,Method,Country,Region,SourceFile,SubSource
14.04982993,105.3419067,13,20/05/12,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.91588433,105.3002304,5,20/05/13,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.21927621,103.6111661,1,20/05/14,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.21908621,103.6144706,3,20/05/14,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.23178411,103.6390372,5,20/05/14,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.22917423,103.6566398,5,20/05/16,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.03606216,105.3398303,1,20/05/18,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.03614346,105.339886,10,20/05/18,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.0779676,105.3547315,20,20/05/18,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.04763033,105.3171559,15,20/05/18,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.9085776,104.4664308,10,20/05/20,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.2190009,103.6104111,1,20/05/21,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.21897373,103.610402,3,20/05/21,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.02575212,105.4269694,10,20/05/26,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.95076269,104.5448214,8,20/05/30,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.21171047,103.6884125,3,20/06/05,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.21989565,103.6187106,1,20/06/08,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.74152001,104.8507175,4,20/06/09,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.7630781,104.8877989,5,20/06/09,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.74235526,104.8728796,15,20/06/10,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.73724019,104.8612741,3,20/06/11,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.11548068,104.6444323,1,20/06/11,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.7218056,104.8619861,10,20/06/12,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.7598933,104.8835729,8,20/06/12,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.73591425,104.8370133,1,20/06/13,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.71944183,104.8407057,2,20/06/14,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.75583199,104.8806888,6,20/06/14,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.9593393,104.950486,8,20/06/14,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.08519103,105.5484179,5,20/06/14,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.94211001,105.0100817,5,20/06/16,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.01286524,105.2464693,10,20/06/17,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.94849992,105.0383651,5,20/06/18,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.67032892,104.9270318,2,20/06/19,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.01494442,105.2284782,3,20/06/19,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.69130738,104.9022504,3,20/06/20,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.87730387,104.5288245,10,20/06/20,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.23341837,103.6505815,7,20/06/21,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.70432577,104.9208619,5,20/06/21,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.73864315,104.8638354,3,20/06/22,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.68260514,104.9510992,1,20/06/22,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.8899896,104.5149991,10,20/06/23,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.75101587,104.8878417,5,20/06/24,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.05481437,105.327104,5,20/06/24,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.23390067,103.6494715,3,20/06/25,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.90674054,104.9449526,5,20/06/26,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.66463778,104.9157524,5,20/06/27,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.23758538,103.6317886,4,20/06/28,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.01015615,105.1809861,5,20/06/28,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.92199732,105.0778508,4,20/06/28,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.75341616,104.8972758,7,20/06/29,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.98886537,104.7027679,3,20/07/07,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.75713182,104.859292,7,20/07/08,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.23475723,103.6490423,6,20/07/09,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.23475723,103.6490423,6,20/07/09,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.94455145,104.6130437,10,20/07/10,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.03446565,105.092568,4,20/07/10,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.75945339,104.9131563,6,20/07/11,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.747107,104.8645335,8,20/07/14,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.73876666,104.8751107,20,20/07/14,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.77305054,104.8004461,1,20/07/14,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.75919146,104.8911124,3,20/07/15,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
11.25750522,103.7602405,1,20/07/15,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.76288818,104.887725,7,20/07/16,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.73841711,104.9019904,5,20/07/17,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.74160751,104.8783189,1,20/07/18,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.05846645,105.3407803,7,20/07/20,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.76467493,104.9003976,5,20/07/21,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.11841798,104.6435754,1,20/07/21,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.05474415,105.3387001,2,20/07/21,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.05390265,105.3391342,1,20/07/21,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.88737155,104.5079891,10,20/07/22,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.89002586,104.5150453,9,20/07/22,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.63292256,104.9889608,4,20/07/24,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.94740269,104.5230632,8,20/07/24,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.021411,105.0569731,6,20/07/24,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.65362018,104.986676,2,20/07/25,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.75253471,104.8872952,2,20/07/25,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.21415619,103.6088976,5,20/07/26,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.9319924,105.1988564,15,20/08/07,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.73288451,104.9326084,9,20/08/08,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.94584174,104.5583379,5,20/08/09,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.74698075,104.8353591,5,20/08/10,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.75730981,104.8891522,10,20/08/10,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.76582806,104.8903508,9,20/08/11,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.7461883,104.8549696,20,20/08/12,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.75938181,104.856682,6,20/08/12,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.74751653,104.869408,10,20/08/12,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.76807551,104.8345303,7,20/08/13,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.95179255,104.544338,7,20/08/13,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.23141341,103.6424258,4,20/08/19,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.72982804,104.8834768,5,20/08/23,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.17482054,103.6909895,3,20/08/24,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.17482063,103.691008,2,20/08/24,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.0398107,105.3017988,10,20/08/24,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.2052539,103.6043346,2,20/08/25,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.70164947,104.8968544,9,20/08/25,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.5440365,104.9308782,2,20/08/25,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.23429561,103.6472269,1,20/08/26,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.11525273,103.6715575,2,20/08/26,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.74548929,104.8660699,5,20/08/26,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.75716493,104.8886898,5,20/08/27,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.99773561,105.0232795,6,20/08/27,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.76790128,104.9205816,5,20/08/30,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.11535726,103.6725439,3,20/09/08,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.76699621,104.8942726,5,20/09/09,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.74839871,104.8794161,2,20/09/10,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.14390693,103.7080257,2,20/09/11,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.73612627,104.8942957,4,20/09/11,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.05963498,105.2907192,3,20/09/11,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.17003308,103.6654414,3,20/09/13,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.72080767,104.9470773,5,20/09/13,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.71188005,104.9346953,4,20/09/13,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.85592098,105.1763592,1,20/09/13,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.04694834,105.2760695,7,20/09/20,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.72867402,104.8274545,3,20/09/21,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.75938538,104.880317,8,20/09/21,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.98272865,105.0599173,5,20/09/21,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.88974388,104.5141944,6,20/09/24,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.21811575,103.6088936,3,20/09/25,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.07349633,105.6484719,7,20/09/25,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.02796036,105.2989494,15,20/09/25,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.75244443,104.887619,6,20/09/27,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.06476135,105.6654433,5,20/09/27,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.08240702,105.3292923,8,20/09/28,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.68158302,104.9493794,5,20/10/07,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.06169417,105.6694911,5,20/10/07,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.9242614,104.6017471,8,20/10/09,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.77081235,104.8756487,4,20/10/13,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.77065711,104.8726793,7,20/10/13,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.01450003,104.6136676,3,20/10/18,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.07179182,105.286872,5,20/10/18,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.84585453,105.1672088,3,20/10/18,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
12.47969083,106.6516442,10,20/10/19,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.92803235,104.4903707,6,20/10/20,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.99220472,104.537175,3,20/10/20,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.0849989,105.6375926,2,20/10/20,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.16957956,103.6496035,5,20/10/21,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.09032376,105.3321198,5,20/10/21,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.09036844,105.3324997,5,20/10/21,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.1789479,103.6381212,7,20/10/22,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.68244255,104.9519408,7,20/10/22,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.74716385,104.8877047,8,20/10/23,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.0750022,105.5276822,8,20/10/23,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.73969537,104.8700043,11,20/10/24,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.74682807,104.8369317,3,20/10/24,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.05959945,104.540754,3,20/10/24,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.76849024,104.879119,5,20/10/25,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.77222204,104.8930214,9,20/10/25,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.732359,104.8641165,4,20/10/25,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.16732108,103.651627,7,20/10/27,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.05896669,105.6174313,7,20/11/06,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.76230267,104.8927299,5,20/11/08,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.69953717,104.9336815,5,20/11/08,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.0147586,105.268604,15,20/11/08,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.75775573,104.9198542,5,20/11/10,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.97877723,104.5612658,3,20/11/10,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.92732518,104.5899948,6,20/11/14,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.12175768,105.6039628,9,20/11/14,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.13412514,105.6008546,6,20/11/14,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
12.34493612,107.0083302,11,20/11/15,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.77050507,104.8954459,8,20/11/16,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
14.10138949,105.5734409,5,20/11/16,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
12.34439528,106.9483785,4,20/11/17,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.77089949,104.8693118,1,20/11/17,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.86387872,105.1321745,4,20/11/17,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.86390581,105.13223,4,20/11/17,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.77110716,104.8869903,3,20/11/18,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.94729159,104.5126208,8,20/11/18,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.20661381,103.6352276,2,20/11/19,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.77168262,104.8801443,7,20/11/19,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
13.76309901,104.8582061,5,20/11/19,Direct Observation,Cambodia,Kaoh Mereuch,01 Cambodia Combined all data.xlsx,WCS-SMART
